x,y,fitness,x position,y velocity,model
56,43,-116.06516764851696,0.18,-1.71,"[-0.14572676  0.0091519  -0.10061366 -0.04722292  0.25266571 -0.0613054
 -0.0389266  -0.07500402 -0.10826408 -0.01037945  0.17305431  0.11802916
  0.02665107 -0.02948598  0.00562791 -0.00583142  0.01882149 -0.0859122
 -0.09878327 -0.17087597 -0.10816037  0.08280595  0.11455564 -0.01955047
  0.04626395 -0.15884081  0.20677297  0.09253191  0.0311368  -0.02323204
  0.16455307 -0.01641878]"
57,88,26.168470250717547,0.21,-0.36,"[ 1.53481799e-01 -7.72627029e-02 -6.23896606e-02  2.46303410e-01
 -2.30890383e-02 -4.40774686e-01  1.19996303e-01 -1.83213433e-01
  5.96375191e-02  4.27716286e-05  3.00998271e-01  1.01620674e-01
 -7.58597438e-02 -1.03203909e-01 -3.81951314e-02  3.25517789e-01
 -1.67101758e-01 -2.34098231e-01 -3.72921860e-01 -4.60055565e-01
  6.24038573e-01 -3.20654265e-01  2.03670811e-01 -7.59517285e-02
  4.92111752e-02  1.06625916e-01 -1.67931230e-01  8.93463532e-02
  3.01303731e-01  7.82588125e-02  2.24306329e-02 -1.04448535e-01]"
47,87,232.03235391998163,-0.09,-0.39,"[ 0.07346607 -0.03782412  0.05072675  0.05629406 -0.02695205 -0.04132731
  0.02256935  0.04498557 -0.04656168  0.05247873  0.01897981  0.10396426
  0.00613823  0.04379402 -0.03697629 -0.17473651  0.03385366 -0.0205964
 -0.00797695 -0.11727693 -0.00252388  0.02641572  0.07025829  0.01906208
  0.05198743  0.02852638 -0.15127319  0.03149699  0.05192743 -0.03509333
 -0.00942332  0.00582504]"
61,95,-370.1805238023016,0.33,-0.15,"[ 0.04188868 -0.06094471  0.02747038  0.01581796 -0.02837912 -0.08694624
  0.05743611  0.00163739  0.01304188 -0.0346043   0.05570795  0.02197463
  0.04035398 -0.02771585 -0.02392957 -0.04677439 -0.00659634  0.01692018
 -0.04333661  0.06773457 -0.0437828  -0.03726841  0.01007935 -0.02181347
 -0.03344876  0.0437661  -0.0546939  -0.05540857  0.03348579  0.04550271
 -0.01444211 -0.04532207]"
60,34,-344.7350015875505,0.3,-1.98,"[ 0.03979611 -0.04647511 -0.00784928  0.02623254  0.08157837 -0.00832837
 -0.00819906  0.0577993  -0.03888003  0.06952113 -0.03944284 -0.06884419
  0.09809661 -0.03172656  0.00636603 -0.10335709 -0.00129234 -0.00241222
 -0.05063116 -0.02651434  0.06163354  0.03784719  0.04517008 -0.03156786
  0.00923561  0.02785513  0.0605958  -0.09661734  0.06185267  0.03880332
  0.03700775 -0.04387559]"
52,92,-308.13834723824993,0.06,-0.24,"[-0.05402955  0.10276     0.01095712  0.08091535 -0.04248354  0.0355313
 -0.05425996 -0.06056904  0.02253889  0.08506212 -0.06591214  0.02277613
 -0.0309467   0.02604919 -0.08801369 -0.03271992  0.0630417   0.00250644
 -0.01068906 -0.0385629   0.01695018 -0.03356141  0.02873071  0.02280581
 -0.01137592 -0.08023709 -0.05236693 -0.03194451  0.03414488 -0.05727849
 -0.0071533  -0.09135144]"
51,52,-78.91206959654508,0.03,-1.44,"[-0.17431249  0.02033597  0.15619946  0.07815669 -0.04360208  0.03023576
  0.03517581  0.12058032 -0.11115348  0.07394751  0.11644876  0.11643319
 -0.084231    0.05115862 -0.16601288  0.00030147 -0.11245466 -0.08493258
  0.08617239 -0.08933788  0.11284564  0.01061417 -0.08119448 -0.0668673
  0.03048099 -0.10986906 -0.05180687 -0.05812286  0.1514442   0.00106228
  0.02627909 -0.0650194 ]"
59,36,-268.73210968939645,0.27,-1.92,"[ 0.03876656  0.0885517  -0.00763374  0.01937902  0.13760823 -0.08144016
  0.1140655   0.02325322 -0.04497698 -0.08875554  0.01909195  0.01869997
 -0.0414076   0.02607158  0.03117191 -0.00169196 -0.01024105 -0.01710035
 -0.01808163  0.0915524   0.07984887  0.08953922  0.04680297  0.02456024
  0.04220819 -0.05831285 -0.00999722 -0.11835408  0.01534105 -0.06766512
  0.03032438  0.03117521]"
55,38,-217.40611729955364,0.15,-1.86,"[-0.02319698  0.03741933 -0.03834093  0.11234356 -0.05622648  0.0219902
 -0.02085734 -0.08991765  0.00014131 -0.03025986  0.07620875 -0.1145756
 -0.08272074  0.01374828 -0.0987793  -0.01851637  0.08867781 -0.09389989
 -0.07802909 -0.04574258 -0.00659601 -0.02251185 -0.0589327   0.04296475
  0.01931784  0.03358603 -0.09960463 -0.00543945  0.01084848  0.12611007
  0.00947114  0.00824495]"
62,56,-100.06168007159057,0.36,-1.32,"[-0.03002712  0.03830456 -0.03369197  0.01283659  0.03931251  0.02984763
  0.07908498  0.02632722  0.00567792 -0.06276648  0.03652461 -0.00439688
  0.01432362  0.08210007 -0.10304919  0.0693242  -0.09163812 -0.02837687
  0.0253993  -0.02765529  0.02209269  0.09304672  0.03963858  0.023711
  0.01771663  0.01372004 -0.08273304 -0.00433262 -0.04214268  0.0695563
  0.01548018  0.04335336]"
55,45,-21.543036581220647,0.15,-1.65,"[-0.07795878  0.02117697 -0.15642018 -0.02330044  0.00418125 -0.11026401
 -0.07902831  0.13145129 -0.03714392  0.04550001 -0.00344471 -0.02776605
 -0.10974675 -0.02999165  0.1017001  -0.04414629 -0.04941645 -0.08978245
 -0.03760063  0.00360267 -0.06423187  0.0833467  -0.03219575  0.01474459
 -0.00588833 -0.01551604  0.03083328 -0.02481726  0.0504722  -0.06157416
 -0.08796088 -0.03085609]"
42,61,-326.74295000473114,-0.24,-1.17,"[ 0.02241337  0.01224958  0.06388297  0.05588504 -0.03887635 -0.03280596
  0.04221493  0.00180849 -0.07389424  0.01815839  0.07130498 -0.06086946
 -0.04939843 -0.05211402  0.01332914 -0.13469215 -0.00915697 -0.0391751
  0.06365285 -0.04591945  0.01868547  0.00965787  0.085912    0.05184961
 -0.03180074  0.01928188  0.11004985  0.0545582   0.04664739  0.06773045
 -0.00963236 -0.04127123]"
54,40,-270.3378525228191,0.12,-1.8,"[ 0.07292616  0.0220714  -0.00065068 -0.13052836  0.02756404 -0.01384351
 -0.07417184 -0.01705091  0.11240989  0.12903089 -0.02994876  0.03873985
 -0.11614142  0.02215713 -0.06974719  0.15636978  0.01232409 -0.06232662
 -0.03493076 -0.13438666  0.03865506  0.01653617  0.00247602 -0.01891729
 -0.01395261 -0.02499324  0.03393954 -0.08599141 -0.03613866  0.15527963
 -0.02018854  0.05961421]"
60,35,-328.83192829317306,0.3,-1.95,"[-0.04909619 -0.01314889  0.02449003 -0.03207702  0.04248925 -0.02562418
 -0.01302611 -0.0130656   0.00985578  0.05148897  0.00597531  0.01636947
 -0.00029346 -0.02639265 -0.05747088 -0.08450391 -0.05127766 -0.01333393
  0.04682683 -0.01518069  0.09016012  0.01882866  0.00617591 -0.0242743
 -0.01112042  0.00836177 -0.04411088 -0.09682225 -0.00568801  0.04406888
  0.00151661 -0.01140703]"
64,38,-201.6765320460595,0.42,-1.86,"[ 0.09919238  0.01430277  0.0659504  -0.02627011 -0.08376286  0.08923238
 -0.03018855 -0.03299455  0.01281232 -0.01914014  0.00977204 -0.04781262
 -0.1093546  -0.07404656  0.02444607 -0.02136153 -0.05516724  0.0474879
 -0.02080161 -0.09152817 -0.02822977  0.01334356  0.01349137 -0.03561879
  0.00540105 -0.03731444 -0.02613854  0.08109946  0.02310621 -0.04771598
 -0.06907321  0.015521  ]"
56,40,10.21495858077796,0.18,-1.8,"[-0.19668457  0.10479211 -0.18005156 -0.0415459   0.2031379  -0.17273618
  0.17301683 -0.15778084 -0.19647214  0.0377091   0.29532086  0.12428062
  0.00136813  0.07976571  0.34350921 -0.19526457 -0.07219001 -0.27139562
 -0.30382701 -0.23809359 -0.18632509 -0.15769605 -0.04643346  0.32054704
 -0.2352344   0.04272926 -0.14246331  0.09289223  0.17229632  0.32432388
  0.2185021   0.14886974]"
69,41,-311.24857266930684,0.57,-1.77,"[ 0.18933439 -0.22142065 -0.12029     0.05111415 -0.26161385 -0.00190009
  0.00539461 -0.16826333  0.01313682  0.00720703  0.2246024   0.21631305
  0.10164927  0.03928076  0.22900874 -0.04743446 -0.11590278 -0.03844872
 -0.05554966 -0.19323799  0.12810382 -0.12922041 -0.17874412  0.04234868
  0.02990298  0.35413138 -0.22006462  0.18880936  0.24357028  0.07852647
 -0.03336881  0.01358399]"
55,39,-209.05954881434167,0.15,-1.83,"[ 0.04722122 -0.03552164  0.04909799 -0.01976722 -0.00618119  0.0775257
 -0.12550159  0.02618605 -0.00097921  0.06066788  0.06030366 -0.03744072
  0.01271856 -0.08724318 -0.02847725 -0.1762038   0.0502115  -0.03120567
 -0.05140576 -0.03387502 -0.01981924 -0.13991611  0.07809393 -0.06187775
  0.06820797  0.08831276 -0.02326136  0.01492787  0.0413544  -0.03524214
  0.07021861  0.03347171]"
69,28,-492.50223909268124,0.57,-2.16,"[-0.09023444 -0.05527451 -0.00237698 -0.00416141 -0.01720891  0.0211249
  0.02503129  0.01686511  0.04839555  0.0233755  -0.09850263 -0.07973844
  0.01702438 -0.07436296 -0.00042371 -0.03217637 -0.02995954 -0.02520409
  0.0238146  -0.01477496 -0.06135745  0.02723568  0.04773462 -0.10005136
 -0.08016132  0.08817869  0.0212889   0.01915196 -0.00601375 -0.02632685
  0.01869389  0.02843133]"
43,99,-149.9791481853665,-0.21,-0.03,"[-0.01745371 -0.07703677  0.19715226 -0.01732861  0.04626082 -0.07243776
  0.06287695 -0.00439593  0.04345842  0.12261735  0.01725246  0.07420228
 -0.0326764  -0.08154855 -0.01588439 -0.01878549  0.11162782 -0.04211383
 -0.03733332 -0.17553258 -0.03249591  0.01845857  0.1453368   0.07445
  0.16877561 -0.00530906 -0.09196926 -0.0756928   0.1443089   0.15703332
 -0.03634981  0.0080459 ]"
69,60,-1029.7115310675974,0.57,-1.2,"[ 0.02007157 -0.02946071  0.03186239  0.05366211  0.10449999  0.0063206
  0.03279819  0.05394636 -0.03576775 -0.05797253  0.01395494  0.01115304
  0.01318255 -0.05651381 -0.06393948 -0.04485732 -0.13623054  0.01539181
 -0.00123953 -0.0868936   0.04843106 -0.07188407  0.04129304 -0.06593356
 -0.01542193 -0.02448665  0.06880717 -0.01647313 -0.0346702  -0.02188055
  0.00933716  0.03241999]"
51,98,271.26402813816514,0.03,-0.06,"[ 0.35938896 -0.09155256  0.31150466 -0.01316211  0.23985746  0.00099291
 -0.00566253  0.03842172 -0.34256728  0.00434443  0.08085669 -0.01696191
 -0.09990499 -0.48677207 -0.18054013 -0.07244627  0.17773071 -0.23708453
  0.17189024 -0.35808631  0.15338319  0.34839433 -0.23823528  0.10567966
 -0.04117823  0.00966201 -0.21706995  0.05522823  0.19752502 -0.10284177
  0.05032549 -0.09821381]"
62,43,-315.60981019768735,0.36,-1.71,"[ 0.09461201 -0.02346823 -0.03302795  0.02783515 -0.02368934 -0.00636249
 -0.03855812  0.02823355 -0.03429626 -0.06312658  0.04035347 -0.08934159
 -0.16551274  0.02600935 -0.04191426  0.06129364 -0.10096629 -0.06172583
 -0.16245121 -0.1601588   0.00879207  0.04368988 -0.09047268  0.03601722
 -0.04935268  0.13473432  0.10861465 -0.01298739  0.00521527  0.03594445
  0.01575925 -0.04539194]"
59,48,-106.87569279209629,0.27,-1.56,"[ 0.09519039  0.04042824  0.08621286 -0.05700072 -0.00101588  0.10290823
 -0.01365476  0.04717178  0.05697534 -0.06760193  0.00356737 -0.12036631
  0.0330903   0.04206994 -0.0245851  -0.07062011 -0.14655071 -0.02736214
 -0.05513017 -0.19027443  0.16203657  0.0540101   0.02444739 -0.03101089
 -0.09500342 -0.08311396 -0.00909674  0.08010763 -0.08624586 -0.11278877
 -0.00890822  0.02082769]"
56,38,-209.4734531155662,0.18,-1.86,"[-0.01673269  0.05964578  0.11384296  0.0695969  -0.1374419  -0.02168485
  0.01790702  0.10337155 -0.01610618 -0.03972394  0.05062715 -0.09506049
 -0.05057301 -0.00147954 -0.08478386 -0.02868249 -0.05645488  0.00251431
 -0.03251322 -0.05528431 -0.04999763  0.04376873 -0.09412955  0.04817122
  0.10134986 -0.00873521 -0.0518621   0.06376391  0.01391174  0.13258021
  0.09192749 -0.0516408 ]"
61,53,-121.15305092839353,0.33,-1.41,"[ 0.12691657  0.18700958  0.0647636   0.10072725 -0.1536223   0.0138268
  0.03151885  0.01388616 -0.05297576  0.02766654  0.0537585   0.10174181
 -0.05536611 -0.04571294 -0.05735037 -0.02064339 -0.21040112  0.08349783
 -0.16710398 -0.18070241  0.16048735  0.06487832  0.05409955  0.00438982
  0.0906458   0.02255288 -0.04146841 -0.05018044  0.15617665  0.01699985
 -0.02179328 -0.04967873]"
57,47,-63.604470909493145,0.21,-1.59,"[ 0.04121412 -0.00904655  0.03500311  0.04679536 -0.06595699  0.01882601
 -0.04735011  0.07257835 -0.02586409 -0.0343303   0.09825274 -0.05031257
 -0.08596102 -0.00367943  0.0079366   0.01650769 -0.07441464 -0.04212627
 -0.01471866 -0.02046133  0.05809288 -0.00795486 -0.0560783  -0.05432074
 -0.05866444  0.07644865 -0.01390049  0.02124229  0.06640758  0.03026314
  0.00012371  0.00206475]"
56,39,-26.96253436819562,0.18,-1.83,"[-0.03204426  0.10865374  0.09641811  0.12357053  0.03051793  0.05037908
  0.01091216  0.01669401 -0.00042966  0.04391151 -0.02538644 -0.00073153
  0.0631632   0.03314716  0.05378209  0.02595979  0.02344492 -0.03222122
 -0.03002502 -0.00251473  0.04307195  0.02677984  0.08476818  0.00470133
 -0.06894427 -0.06156273  0.13905338  0.12978131  0.01650173 -0.00918887
 -0.05783768  0.01452857]"
56,45,-95.6778088287068,0.18,-1.65,"[-0.48911268 -0.15829072  0.11579987  0.3546771  -0.22309163  0.24346585
 -0.15725693 -0.07189166  0.06539187  0.32437107  0.38962719 -0.09134976
 -0.05632841 -0.0867012   0.08515186 -0.17693394 -0.20445909 -0.1673059
 -0.00370401 -0.16816338  0.14116332  0.06953963  0.16852629  0.19816395
 -0.02426285  0.12060657 -0.21260434 -0.06989031  0.36839473  0.22835471
  0.18473887  0.16273195]"
59,39,-158.56932714058854,0.27,-1.83,"[ 0.15526727 -0.06068949 -0.03844376 -0.03511415  0.06713025 -0.04235999
 -0.01974107  0.0526362   0.00348249 -0.0076935  -0.06077487 -0.0248816
 -0.09703199 -0.0573429  -0.11561042 -0.04846509 -0.1291656  -0.07326642
 -0.02558472  0.00594358 -0.02688549  0.19529025  0.0625052   0.00514532
  0.00539295  0.05716673  0.09209809 -0.00686478  0.06788802  0.09046224
 -0.03667831  0.07026273]"
52,94,149.7759887535723,0.06,-0.18,"[-0.06377385 -0.11366909  0.01284692  0.01321682 -0.05557931 -0.1708478
  0.03054895  0.06866018  0.1243739   0.0270729   0.02420361  0.12656576
 -0.15149779 -0.05968468 -0.00603564  0.00152871 -0.02675243 -0.04653385
  0.10280404 -0.14248074 -0.07622896  0.06039413 -0.02403186 -0.06549686
 -0.01254645 -0.01745523 -0.08662275  0.04992813 -0.01438411  0.02489419
 -0.04175466 -0.10038887]"
62,42,-300.4715787718519,0.36,-1.74,"[-7.04062900e-02  1.36997478e-02  1.32028820e-02  4.21974610e-02
  2.22334959e-02  9.44293971e-02 -4.13628213e-02 -8.26882501e-03
  1.34411702e-02 -8.79653809e-02  4.31901467e-02 -2.36643614e-02
 -3.51835417e-02 -4.05821869e-02  3.44450974e-02  4.99468162e-02
 -1.56216752e-01  2.54311723e-03  3.49768611e-02  1.28072016e-02
 -2.53198540e-02  1.97851089e-02 -1.21844794e-02  8.94894658e-02
  6.05018954e-03  1.72515409e-02  1.29749330e-04 -4.29418274e-03
  1.08963891e-02 -2.87346963e-02 -5.13906829e-02 -1.65197190e-03]"
61,87,-40.56069367280415,0.33,-0.39,"[ 0.05405327  0.05187541  0.04057275  0.06184885 -0.06375791 -0.03217073
  0.04924264 -0.06217039  0.06188449 -0.05289172  0.07759902 -0.04833745
  0.1093776  -0.07193024 -0.07315191  0.05303792 -0.084656   -0.12573572
 -0.0586296  -0.16351803  0.04805877  0.09997691 -0.02203208  0.05875097
  0.04300163  0.01314602 -0.01577198  0.15109894  0.10927022  0.127359
  0.01206205 -0.12525228]"
58,44,-100.91434397959665,0.24,-1.68,"[ 0.05329334  0.10051891 -0.05940385 -0.00954363  0.08091    -0.05783444
 -0.00026573 -0.00920956 -0.04409557  0.00555335  0.01360587 -0.02031321
 -0.0592307  -0.07123207 -0.02523122  0.02859254  0.00992113 -0.02805222
  0.0727521   0.01378854  0.01238375  0.02620628  0.02936726  0.00750971
 -0.00310063 -0.05319802 -0.01339302  0.03405729  0.03747967  0.03087432
 -0.02418683  0.04968853]"
60,89,-391.1837622393142,0.3,-0.33,"[-0.04517997  0.01737796  0.01102505 -0.02478751 -0.02194308  0.00837564
  0.00141698 -0.04773031 -0.0478724   0.00097175 -0.00467464  0.00419599
 -0.01529542 -0.0323464  -0.01142178  0.04978401 -0.02965149  0.00478536
  0.0079169   0.01550669  0.01531835  0.03791629  0.05976351  0.05101707
  0.0748147  -0.00735037 -0.00206261 -0.06165127 -0.06746387  0.00650494
  0.02232756  0.04116126]"
59,49,-96.31293301790444,0.27,-1.53,"[-0.15647862  0.00456373  0.02623699 -0.00538449 -0.00798002  0.03956111
 -0.04951107 -0.0178005   0.03003975 -0.06789896  0.05429462  0.00190651
 -0.00455317  0.05009604  0.00772015  0.07710202  0.04710935 -0.02842488
  0.02156198 -0.01162042  0.0941298   0.01808168 -0.01270704 -0.05597782
 -0.07324966  0.01809322 -0.11251137 -0.01165375  0.00441713  0.01816543
 -0.03110942 -0.12896385]"
60,60,-81.36970138242904,0.3,-1.2,"[ 0.14519543  0.23610766  0.05050757  0.11423885  0.04551323  0.01785577
 -0.06723605 -0.03926094  0.07248587 -0.11929856  0.20716043 -0.0561406
 -0.06192049 -0.14174521 -0.10973636 -0.02974899  0.05635147  0.04140098
 -0.07391503 -0.08332027 -0.05496034  0.08037893  0.00626338 -0.0016476
  0.13300484  0.06426035 -0.09617213  0.05537027 -0.00540908 -0.05492908
 -0.01586318  0.07483182]"
58,50,-95.4348330621603,0.24,-1.5,"[-0.00645731  0.06137932  0.0202202  -0.00697165  0.06510336  0.0178499
 -0.00458878  0.03960907  0.03662654  0.07997336 -0.0501651   0.01290651
 -0.00797626 -0.05055737  0.05376365 -0.09696975  0.01826565 -0.03407794
  0.0137316  -0.01209692 -0.03008276  0.0056411  -0.03824699 -0.00809708
 -0.0647598  -0.01099566  0.08745743  0.02538334  0.0106537  -0.01806334
 -0.04197511  0.01048154]"
66,44,-342.33364619240115,0.48,-1.68,"[ 0.02371877 -0.01134904  0.04638327 -0.01903466  0.10383813 -0.08257518
  0.04830099  0.03081809 -0.03201526 -0.04385983  0.04043744 -0.02923527
  0.00916088 -0.01374753 -0.0271097   0.01615929  0.02241648  0.04216379
 -0.03853979 -0.00259253 -0.00205465 -0.00205483  0.01279664  0.01042521
 -0.00960987  0.01454509  0.07130973 -0.02326627  0.05514238  0.00693503
 -0.02690991  0.02105936]"
61,60,-108.71379846198288,0.33,-1.2,"[ 0.0196385   0.00232449  0.03750289  0.0559864  -0.04838181 -0.05580644
 -0.10190142 -0.06281896 -0.02941373 -0.03097248 -0.0180329   0.01791663
 -0.0187977   0.02169752 -0.01693017 -0.05469951 -0.04634635 -0.03133767
 -0.01608489 -0.01449167  0.02504194 -0.00789834 -0.0549006  -0.10651066
  0.00375282  0.01835756 -0.07534546  0.03595557 -0.05213821 -0.00413861
  0.08384077  0.01419628]"
58,45,-42.94739696399692,0.24,-1.65,"[ 0.08346849  0.15481249 -0.04867957  0.10814684 -0.04559613 -0.02167217
 -0.15730288  0.02455453  0.0120735  -0.0983348   0.12515909 -0.05065962
 -0.03615236 -0.05033843 -0.10865969  0.04983692  0.19547129 -0.05420254
 -0.08129205 -0.06475728 -0.09945878 -0.13364508 -0.10761546  0.07310554
 -0.02330303 -0.02067495 -0.06427929  0.02353063  0.04262423 -0.05586358
 -0.07422952 -0.06271188]"
59,84,-282.3428062277769,0.27,-0.48,"[ 0.0927934  -0.02907685  0.03297772 -0.11463591 -0.04879638  0.07101779
  0.02073766  0.04901823  0.01574667 -0.07223447  0.00652894  0.0666497
 -0.07226582  0.0253985   0.03840376 -0.04603661  0.01831499 -0.02007356
 -0.08808015  0.01144933  0.09118074 -0.00836616 -0.03885132  0.11057454
 -0.01269249  0.02036904 -0.04400092 -0.00361926 -0.02993185  0.04309669
 -0.02556779  0.03255524]"
